concept_id_1,concept_name_1,attribute_category,gs_concept_id_2,gs_concept_code_2,gs_concept_name_2,predicted_concept_id_2,predicted_concept_code_2,predicted_concept_name_2,matched,status
25068,Branchial cleft sinus and fistula,Has asso morph,4043006.0,118622000.0,Fistula,,,,False,missed
25068,Branchial cleft sinus and fistula,Has finding site,,,,4260843,,Neck structure,False,extra
25068,Branchial cleft sinus and fistula,Has finding site,4300167.0,774007.0,Structure of head and/or neck,,,,False,missed
25068,Branchial cleft sinus and fistula,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
25068,Branchial cleft sinus and fistula,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
25189,Malignant tumor of oral cavity,Has asso morph,,,,4282379,,Malignant Neoplasm (Morphology),False,extra
25189,Malignant tumor of oral cavity,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
25189,Malignant tumor of oral cavity,Has asso morph,4268747.0,6219000.0,"Neoplasm, malignant, uncertain whether primary or metastatic",,,,False,missed
25189,Malignant tumor of oral cavity,Has finding site,,,,4253672,,Oral cavity structure,False,extra
25189,Malignant tumor of oral cavity,Has finding site,44782621.0,700016008.0,Structure of internal part of mouth,,,,False,missed
25211,Iatrogenic pituitary disorder,Has finding site,,,,4112696,,Entire pituitary gland,False,extra
25211,Iatrogenic pituitary disorder,Has finding site,4209428.0,56329008.0,Pituitary structure,,,,False,missed
25297,Acute pharyngitis,Has asso morph,4163835.0,4532008.0,Acute inflammation,4163835,,Acute inflammation,True,match
25297,Acute pharyngitis,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
25297,Acute pharyngitis,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
25486,Primary malignant neoplasm of islets of Langerhans,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
25486,Primary malignant neoplasm of islets of Langerhans,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,,,,False,missed
25486,Primary malignant neoplasm of islets of Langerhans,Has finding site,4301372.0,78696007.0,Endocrine pancreatic structure,4301372,,Endocrine pancreatic structure,True,match
25486,Primary malignant neoplasm of islets of Langerhans,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
25518,Sickle cell trait,Has finding site,4218976.0,41898006.0,Erythrocyte,4218976,,Erythrocyte,True,match
25518,Sickle cell trait,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
25572,Disorder of salivary gland,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
25582,Tracheoesophageal fistula,Has asso morph,4053885.0,12582004.0,Internal fistula,4053885,,Internal fistula,True,match
25582,Tracheoesophageal fistula,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
25582,Tracheoesophageal fistula,Has finding site,4195956.0,44567001.0,Tracheal structure,4195956,,Tracheal structure,True,match
25698,Complication of transplanted pancreas,Has finding site,36717084.0,719423002.0,Structure of transplanted pancreas,36717084,,Structure of transplanted pancreas,True,match
25748,Overlapping malignant neoplasm of esophagus,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
25748,Overlapping malignant neoplasm of esophagus,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
25748,Overlapping malignant neoplasm of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
25757,Primary malignant neoplasm of aortic body,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
25757,Primary malignant neoplasm of aortic body,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,,,,False,missed
25757,Primary malignant neoplasm of aortic body,Has finding site,4327482.0,75061007.0,Aortic body,4327482,,Aortic body,True,match
25757,Primary malignant neoplasm of aortic body,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
25780,Pituitary dwarfism,Has finding site,4200975.0,52618001.0,Structure of distal part of pituitary,4200975,,Structure of distal part of pituitary,True,match
25780,Pituitary dwarfism,Has interprets,4154781.0,271603002.0,Height / growth measure,,,,False,missed
25780,Pituitary dwarfism,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
25844,Ulcer of esophagus,Has asso morph,4206914.0,56208002.0,Ulcer,4206914,,Ulcer,True,match
25844,Ulcer of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
26052,Primary malignant neoplasm of larynx,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
26052,Primary malignant neoplasm of larynx,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
26052,Primary malignant neoplasm of larynx,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
26052,Primary malignant neoplasm of larynx,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
26060,Benign neoplasm of tonsil,Has asso morph,4305589.0,3898006.0,"Neoplasm, benign",4305589,,"Neoplasm, benign",True,match
26060,Benign neoplasm of tonsil,Has finding site,4327174.0,75573002.0,Palatine tonsillar structure,4327174,,Palatine tonsillar structure,True,match
26069,Postablative testicular hypofunction,Has finding context,,,,4253628,,Known present,False,extra
26069,Postablative testicular hypofunction,Has finding site,4122979.0,304042006.0,Testicular endocrine structure,4122979,,Testicular endocrine structure,True,match
26069,Postablative testicular hypofunction,Has interpretation,4053347.0,1250004.0,Decreased,4053347,,Decreased,True,match
26069,Postablative testicular hypofunction,Has interprets,4146194.0,35188005.0,Hormone production,4146194,,Hormone production,True,match
26069,Postablative testicular hypofunction,Has relat context,,,,4259630,,Subject of record,False,extra
26069,Postablative testicular hypofunction,Has temporal context,,,,4259510,,Current or specified,False,extra
26141,Barrett's esophagus with esophagitis,Has asso morph,,,,4053015,,Inflammation,False,extra
26141,Barrett's esophagus with esophagitis,Has asso morph,4239525.0,69310004.0,Intestinal metaplasia,4239525,,Intestinal metaplasia,True,match
26141,Barrett's esophagus with esophagitis,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
26141,Barrett's esophagus with esophagitis,Has finding context,,,,4253628,,Known present,False,extra
26141,Barrett's esophagus with esophagitis,Has finding site,4218887.0,82082004.0,Esophageal mucous membrane structure,4218887,,Esophageal mucous membrane structure,True,match
26141,Barrett's esophagus with esophagitis,Has finding site,4281852.0,67173009.0,Structure of lower third of esophagus,4281852,,Structure of lower third of esophagus,True,match
26141,Barrett's esophagus with esophagitis,Has finding site,4140098.0,32849002.0,Esophageal structure,,,,False,missed
26141,Barrett's esophagus with esophagitis,Has relat context,,,,4259630,,Subject of record,False,extra
26141,Barrett's esophagus with esophagitis,Has temporal context,,,,4259510,,Current or specified,False,extra
26213,Congenital salivary gland fistula,Has asso morph,,,,4220792,,Congenital fistula,False,extra
26213,Congenital salivary gland fistula,Has asso morph,4043006.0,118622000.0,Fistula,4043006,,Fistula,True,match
26213,Congenital salivary gland fistula,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
26213,Congenital salivary gland fistula,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
26213,Congenital salivary gland fistula,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
26286,Burn of neck,Has asso morph,4168004.0,48333001.0,Burn injury,4168004,,Burn injury,True,match
26286,Burn of neck,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
26361,Primary malignant neoplasm of pineal gland,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
26361,Primary malignant neoplasm of pineal gland,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,,,,False,missed
26361,Primary malignant neoplasm of pineal gland,Has finding site,4164136.0,45793000.0,Pineal structure,4164136,,Pineal structure,True,match
26361,Primary malignant neoplasm of pineal gland,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
26378,Hyperpituitarism,Has finding site,4270353.0,62818001.0,Adenohypophysis structure,4270353,,Adenohypophysis structure,True,match
26378,Hyperpituitarism,Has interpretation,4146067.0,35105006.0,Increased,4146067,,Increased,True,match
26378,Hyperpituitarism,Has interprets,4146194.0,35188005.0,Hormone production,4146194,,Hormone production,True,match
26441,Bleeding ulcer of esophagus,Has asso morph,4208270.0,55075001.0,Bleeding ulcer,4208270,,Bleeding ulcer,True,match
26441,Bleeding ulcer of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
26459,Acute esophagitis,Has asso morph,4163835.0,4532008.0,Acute inflammation,4163835,,Acute inflammation,True,match
26459,Acute esophagitis,Has clinical course,,,,4191741,,Acute onset,False,extra
26459,Acute esophagitis,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
26514,Laryngeal web,Has asso morph,,,,4175951,,Morphologically abnormal structure,False,extra
26514,Laryngeal web,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
26638,Primary malignant neoplasm of esophagus,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
26638,Primary malignant neoplasm of esophagus,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
26638,Primary malignant neoplasm of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
26638,Primary malignant neoplasm of esophagus,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
26662,Testicular hypofunction,Has finding context,,,,4253628,,Known present,False,extra
26662,Testicular hypofunction,Has finding site,4122979.0,304042006.0,Testicular endocrine structure,4122979,,Testicular endocrine structure,True,match
26662,Testicular hypofunction,Has interpretation,4053347.0,1250004.0,Decreased,4053347,,Decreased,True,match
26662,Testicular hypofunction,Has interprets,4146194.0,35188005.0,Hormone production,4146194,,Hormone production,True,match
26662,Testicular hypofunction,Has relat context,,,,4259630,,Subject of record,False,extra
26662,Testicular hypofunction,Has temporal context,,,,4259510,,Current or specified,False,extra
26711,Chronic pharyngitis,Has asso morph,,,,4224657,,Chronic inflammation,False,extra
26711,Chronic pharyngitis,Has asso morph,,,,4253008,,Inflammatory morphology,False,extra
26711,Chronic pharyngitis,Has asso morph,4253009.0,409777003.0,Chronic inflammatory morphology,4253009,,Chronic inflammatory morphology,True,match
26711,Chronic pharyngitis,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
26711,Chronic pharyngitis,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
26718,Acute peptic ulcer with perforation AND obstruction,Has asso morph,4093906.0,26036001.0,Obstruction,4093906,,Obstruction,True,match
26718,Acute peptic ulcer with perforation AND obstruction,Has asso morph,4096339.0,26317001.0,Acute ulcer,4096339,,Acute ulcer,True,match
26718,Acute peptic ulcer with perforation AND obstruction,Has asso morph,4239211.0,91182001.0,Perforated ulcer,4239211,,Perforated ulcer,True,match
26718,Acute peptic ulcer with perforation AND obstruction,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
26718,Acute peptic ulcer with perforation AND obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
26719,Chronic laryngotracheitis,Has asso morph,,,,4253008,,Inflammatory morphology,False,extra
26719,Chronic laryngotracheitis,Has asso morph,4253009.0,409777003.0,Chronic inflammatory morphology,4253009,,Chronic inflammatory morphology,True,match
26719,Chronic laryngotracheitis,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
26719,Chronic laryngotracheitis,Has finding site,4195956.0,44567001.0,Tracheal structure,4195956,,Tracheal structure,True,match
26719,Chronic laryngotracheitis,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
26727,Hematemesis,Has asso morph,4179955.0,50960005.0,Hemorrhage,4179955,,Hemorrhage,True,match
26727,Hematemesis,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
26727,Hematemesis,Has interprets,4025208.0,106079008.0,Digestive system function,,,,False,missed
26823,Oral phase dysphagia,Has finding site,,,,4253672,,Oral cavity structure,False,extra
26823,Oral phase dysphagia,Has finding site,44782621.0,700016008.0,Structure of internal part of mouth,,,,False,missed
26823,Oral phase dysphagia,Has interprets,4086154.0,246464006.0,Function,,,,False,missed
26847,"Splinter of neck, without major open wound",Has asso morph,4143690.0,426912003.0,Splinter foreign body,4143690,,Splinter foreign body,True,match
26847,"Splinter of neck, without major open wound",Has finding context,,,,4253628,,Known present,False,extra
26847,"Splinter of neck, without major open wound",Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
26847,"Splinter of neck, without major open wound",Has relat context,,,,4259630,,Subject of record,False,extra
26847,"Splinter of neck, without major open wound",Has temporal context,,,,4259510,,Current or specified,False,extra
26899,Tuberculous laryngitis,Has asso morph,4269928.0,6266001.0,Granulomatous inflammation,4269928,,Granulomatous inflammation,True,match
26899,Tuberculous laryngitis,Has causative agent,4035081.0,113858008.0,Mycobacterium tuberculosis complex,4035081,,Mycobacterium tuberculosis complex,True,match
26899,Tuberculous laryngitis,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
26899,Tuberculous laryngitis,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
26908,Vincent's angina,Has asso morph,,,,4165090,,Acute ulcerative inflammation,False,extra
26908,Vincent's angina,Has asso morph,4217347.0,71877001.0,Acute necrotizing inflammation,4217347,,Acute necrotizing inflammation,True,match
26908,Vincent's angina,Has causative agent,4139265.0,32763000.0,Fusobacterium nucleatum,4139265,,Fusobacterium nucleatum,True,match
26908,Vincent's angina,Has causative agent,4171014.0,47474000.0,Treponema vincentii,4171014,,Treponema vincentii,True,match
26908,Vincent's angina,Has clinical course,,,,4312510,,Sudden onset AND/OR short duration,False,extra
26908,Vincent's angina,Has finding site,,,,4327174,,Palatine tonsillar structure,False,extra
26908,Vincent's angina,Has finding site,4207370.0,54066008.0,Pharyngeal structure,,,,False,missed
26908,Vincent's angina,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
26935,Disorder of endocrine testis,Has finding site,4122979.0,304042006.0,Testicular endocrine structure,4122979,,Testicular endocrine structure,True,match
26942,Hemoglobin SS disease with crisis,Has asso morph,4177967.0,49938009.0,Drepanocyte,4177967,,Drepanocyte,True,match
26942,Hemoglobin SS disease with crisis,Has causative agent,4178879.0,50095005.0,Hemoglobin S,4178879,,Hemoglobin S,True,match
26942,Hemoglobin SS disease with crisis,Has finding context,,,,4253628,,Known present,False,extra
26942,Hemoglobin SS disease with crisis,Has finding site,4218976.0,41898006.0,Erythrocyte,4218976,,Erythrocyte,True,match
26942,Hemoglobin SS disease with crisis,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
26942,Hemoglobin SS disease with crisis,Has interprets,40480067.0,441689006.0,Measurement of total hemoglobin concentration,,,,False,missed
26942,Hemoglobin SS disease with crisis,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
26942,Hemoglobin SS disease with crisis,Has relat context,,,,4259630,,Subject of record,False,extra
26942,Hemoglobin SS disease with crisis,Has temporal context,,,,4259510,,Current or specified,False,extra
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has asso morph,,,,4179955,,Hemorrhage,False,extra
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has asso morph,4164431.0,45771005.0,Acute bleeding ulcer,4164431,,Acute bleeding ulcer,True,match
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has asso morph,4239211.0,91182001.0,Perforated ulcer,4239211,,Perforated ulcer,True,match
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has clinical course,4312510.0,424124008.0,Sudden onset AND/OR short duration,4312510,,Sudden onset AND/OR short duration,True,match
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
27026,Acute peptic ulcer with hemorrhage AND with perforation but without obstruction,Has finding site,4200674.0,302184004.0,Stomach and/or duodenal structures,,,,False,missed
27235,Primary malignant neoplasm of carotid body,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
27235,Primary malignant neoplasm of carotid body,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,,,,False,missed
27235,Primary malignant neoplasm of carotid body,Has finding site,4197418.0,51345006.0,Carotid body structure,4197418,,Carotid body structure,True,match
27235,Primary malignant neoplasm of carotid body,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
27321,Persistent vomiting,Has clinical course,,,,4137800,,Continual,False,extra
27321,Persistent vomiting,Has finding context,,,,4253628,,Known present,False,extra
27321,Persistent vomiting,Has finding site,,,,4046957,,Gastrointestinal tract structure,False,extra
27321,Persistent vomiting,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,,,,False,missed
27321,Persistent vomiting,Has interprets,4025208.0,106079008.0,Digestive system function,,,,False,missed
27321,Persistent vomiting,Has relat context,,,,4259630,,Subject of record,False,extra
27321,Persistent vomiting,Has temporal context,,,,4259510,,Current or specified,False,extra
27438,Burn of esophagus,Has asso morph,4168004.0,48333001.0,Burn injury,4168004,,Burn injury,True,match
27438,Burn of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
27516,Neoplasm of uncertain behavior of paraganglia,Has asso morph,4313421.0,86251006.0,Neoplasm of uncertain behavior,4313421,,Neoplasm of uncertain behavior,True,match
27516,Neoplasm of uncertain behavior of paraganglia,Has finding site,4144244.0,33805007.0,Paraganglia structure,4144244,,Paraganglia structure,True,match
27526,Nezelof's syndrome,Has asso morph,,,,4243003,,Congenital hypoplasia,False,extra
27526,Nezelof's syndrome,Has finding site,,,,4042851,,Entire thymus,False,extra
27526,Nezelof's syndrome,Has finding site,4237366.0,91689009.0,Body system structure,,,,False,missed
27526,Nezelof's syndrome,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
27526,Nezelof's syndrome,Has pathology,35626089.0,769247005.0,Abnormal immune process,35626089,,Abnormal immune process,True,match
27587,Disturbance of salivary secretion,Has finding context,,,,4253628,,Known present,False,extra
27587,Disturbance of salivary secretion,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
27587,Disturbance of salivary secretion,Has relat context,,,,4259630,,Subject of record,False,extra
27587,Disturbance of salivary secretion,Has temporal context,,,,4259510,,Current or specified,False,extra
27674,Nausea and vomiting,Has finding site,4271189.0,62834003.0,Upper gastrointestinal tract structure,4271189,,Upper gastrointestinal tract structure,True,match
27674,Nausea and vomiting,Has interprets,4025208.0,106079008.0,Digestive system function,,,,False,missed
27826,Combination of endocrine dysfunction,Has finding context,,,,4253628,,Known present,False,extra
27826,Combination of endocrine dysfunction,Has finding site,4298971.0,77637002.0,Structure of multiple endocrine glands,4298971,,Structure of multiple endocrine glands,True,match
27826,Combination of endocrine dysfunction,Has relat context,,,,4259630,,Subject of record,False,extra
27826,Combination of endocrine dysfunction,Has temporal context,,,,4259510,,Current or specified,False,extra
27835,Neoplasm of uncertain behavior of pituitary gland,Has asso morph,4313421.0,86251006.0,Neoplasm of uncertain behavior,4313421,,Neoplasm of uncertain behavior,True,match
27835,Neoplasm of uncertain behavior of pituitary gland,Has finding site,,,,4112696,,Entire pituitary gland,False,extra
27835,Neoplasm of uncertain behavior of pituitary gland,Has finding site,4209428.0,56329008.0,Pituitary structure,,,,False,missed
27918,Eosinophilic esophagitis,Has asso morph,4042400.0,16759001.0,Chronic eosinophilic inflammation,4042400,,Chronic eosinophilic inflammation,True,match
27918,Eosinophilic esophagitis,Has clinical course,4236661.0,90734009.0,Chronic,4236661,,Chronic,True,match
27918,Eosinophilic esophagitis,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
27918,Eosinophilic esophagitis,Has pathology,43021170.0,472964009.0,Allergic process,43021170,,Allergic process,True,match
28060,Streptococcal sore throat,Has asso morph,,,,4053015,,Inflammation,False,extra
28060,Streptococcal sore throat,Has asso morph,4253008.0,409774005.0,Inflammatory morphology,,,,False,missed
28060,Streptococcal sore throat,Has causative agent,4240344.0,58800005.0,Streptococcus,4240344,,Streptococcus,True,match
28060,Streptococcal sore throat,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
28060,Streptococcal sore throat,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
28083,Primary malignant neoplasm of pharynx,Has asso morph,,,,4312326,,"Neoplasm, malignant (primary)",False,extra
28083,Primary malignant neoplasm of pharynx,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
28083,Primary malignant neoplasm of pharynx,Has finding site,4207370.0,54066008.0,Pharyngeal structure,4207370,,Pharyngeal structure,True,match
28083,Primary malignant neoplasm of pharynx,Has pathology,37157802.0,1234914003.0,Primary malignant neoplastic proliferation,37157802,,Primary malignant neoplastic proliferation,True,match
28109,Carcinoma in situ of esophagus,Has asso morph,,,,4266173,,Carcinoma in situ - category,False,extra
28109,Carcinoma in situ of esophagus,Has asso morph,37156895.0,1187138006.0,Carcinoma in situ,37156895,,Carcinoma in situ,True,match
28109,Carcinoma in situ of esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
28115,Benign neoplasm of pineal gland,Has asso morph,4305589.0,3898006.0,"Neoplasm, benign",4305589,,"Neoplasm, benign",True,match
28115,Benign neoplasm of pineal gland,Has finding site,4164136.0,45793000.0,Pineal structure,4164136,,Pineal structure,True,match
28127,"Multiple endocrine neoplasia, type 1",Has asso morph,4189035.0,60549007.0,Multiple endocrine adenomas,4189035,,Multiple endocrine adenomas,True,match
28127,"Multiple endocrine neoplasia, type 1",Has finding context,,,,4253628,,Known present,False,extra
28127,"Multiple endocrine neoplasia, type 1",Has finding site,4298971.0,77637002.0,Structure of multiple endocrine glands,4298971,,Structure of multiple endocrine glands,True,match
28127,"Multiple endocrine neoplasia, type 1",Has relat context,,,,4259630,,Subject of record,False,extra
28127,"Multiple endocrine neoplasia, type 1",Has temporal context,,,,4259510,,Current or specified,False,extra
28179,Polyp of vocal cord or larynx,Has asso morph,4187628.0,41329004.0,Polyp,4187628,,Polyp,True,match
28179,Polyp of vocal cord or larynx,Has finding site,,,,4263612,,Vocal cord structure,False,extra
28179,Polyp of vocal cord or larynx,Has finding site,4262229.0,4596009.0,Laryngeal structure,4262229,,Laryngeal structure,True,match
28248,Cervical auricle,Has asso morph,,,,4238909,,Supernumerary structure,False,extra
28248,Cervical auricle,Has asso morph,37206155.0,785762005.0,Branchial cyst,,,,False,missed
28248,Cervical auricle,Has finding site,4260843.0,45048000.0,Neck structure,4260843,,Neck structure,True,match
28248,Cervical auricle,Has occurrence,4116830.0,255399007.0,Congenital,4116830,,Congenital,True,match
28248,Cervical auricle,Has pathology,4204670.0,308490002.0,Pathological developmental process,4204670,,Pathological developmental process,True,match
28356,Overlapping malignant neoplasm of major salivary gland,Has asso morph,,,,4282379,,Malignant Neoplasm (Morphology),False,extra
28356,Overlapping malignant neoplasm of major salivary gland,Has asso morph,37153816.0,1240414004.0,Malignant neoplasm,37153816,,Malignant neoplasm,True,match
28356,Overlapping malignant neoplasm of major salivary gland,Has finding site,4002730.0,119282003.0,Major salivary gland structure,4002730,,Major salivary gland structure,True,match
28385,Disorder of posterior pituitary,Has finding site,4292400.0,37512009.0,Neurohypophysis structure,4292400,,Neurohypophysis structure,True,match
28396,Hereditary hemolytic anemia,Has finding site,4218976.0,41898006.0,Erythrocyte,4218976,,Erythrocyte,True,match
28396,Hereditary hemolytic anemia,Has interpretation,4083207.0,281300000.0,Below reference range,,,,False,missed
28396,Hereditary hemolytic anemia,Has interpretation,4181412.0,52101004.0,Present,,,,False,missed
28396,Hereditary hemolytic anemia,Has interprets,4030871.0,14089001.0,Red blood cell count,,,,False,missed
28396,Hereditary hemolytic anemia,Has interprets,4224294.0,404227002.0,Hemolysis,,,,False,missed
28396,Hereditary hemolytic anemia,Has interprets,40480067.0,441689006.0,Measurement of total hemoglobin concentration,,,,False,missed
28403,Gigantism and acromegaly,Has finding site,4200975.0,52618001.0,Structure of distal part of pituitary,4200975,,Structure of distal part of pituitary,True,match
28403,Gigantism and acromegaly,Has interpretation,4146067.0,35105006.0,Increased,,,,False,missed
28403,Gigantism and acromegaly,Has interprets,4146194.0,35188005.0,Hormone production,,,,False,missed
28403,Gigantism and acromegaly,Has interprets,4154781.0,271603002.0,Height / growth measure,,,,False,missed
28403,Gigantism and acromegaly,Has pathology,4204670.0,308490002.0,Pathological developmental process,,,,False,missed
28457,Hypertrophy of tonsils,Has asso morph,4210465.0,56246009.0,Hypertrophy,4210465,,Hypertrophy,True,match
28457,Hypertrophy of tonsils,Has finding site,,,,4327174,,Palatine tonsillar structure,False,extra
28457,Hypertrophy of tonsils,Has finding site,4088482.0,280412006.0,Entire left tonsil (palatine),,,,False,missed
28457,Hypertrophy of tonsils,Has finding site,4090917.0,280411004.0,Entire right tonsil (palatine),,,,False,missed
28457,Hypertrophy of tonsils,Has interpretation,4128641.0,260376009.0,Enlarged,,,,False,missed
28457,Hypertrophy of tonsils,Has interprets,4239899.0,364047008.0,Size of tonsil,,,,False,missed
28461,Hypertrophy of salivary gland,Has asso morph,4210465.0,56246009.0,Hypertrophy,4210465,,Hypertrophy,True,match
28461,Hypertrophy of salivary gland,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
28462,Fistula of salivary gland,Has asso morph,4043006.0,118622000.0,Fistula,4043006,,Fistula,True,match
28462,Fistula of salivary gland,Has finding site,4294042.0,385294005.0,Salivary gland structure,4294042,,Salivary gland structure,True,match
28714,Syndrome of diencephalo-hypophyseal origin,Has finding site,,,,4195703,,Hypothalamic structure,False,extra
28714,Syndrome of diencephalo-hypophyseal origin,Has finding site,,,,4209428,,Pituitary structure,False,extra
28714,Syndrome of diencephalo-hypophyseal origin,Has finding site,4292400.0,37512009.0,Neurohypophysis structure,,,,False,missed
28716,Benign neoplasm of aortic body,Has asso morph,4305589.0,3898006.0,"Neoplasm, benign",4305589,,"Neoplasm, benign",True,match
28716,Benign neoplasm of aortic body,Has finding site,4327482.0,75061007.0,Aortic body,4327482,,Aortic body,True,match
28779,Bleeding esophageal varices,Has asso morph,4237283.0,57052009.0,Bleeding varices,4237283,,Bleeding varices,True,match
28779,Bleeding esophageal varices,Has finding site,4237655.0,90895003.0,Structure of esophageal vein,4237655,,Structure of esophageal vein,True,match
28974,Candidiasis of the esophagus,Has causative agent,4139129.0,3265006.0,Candida,4139129,,Candida,True,match
28974,Candidiasis of the esophagus,Has finding site,4140098.0,32849002.0,Esophageal structure,4140098,,Esophageal structure,True,match
28974,Candidiasis of the esophagus,Has pathology,40480911.0,441862004.0,Infectious process,40480911,,Infectious process,True,match
29056,Sialoadenitis,Has asso morph,,,,4053015,,Inflammation,False,extra
